,cmpdname,isosmiles,target
1042,Elbasvir,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C3=CC4=C(C=C3)N5[C@@H](OC6=C(C5=C4)C=CC(=C6)C7=CN=C(N7)[C@@H]8CCCN8C(=O)[C@H](C(C)C)NC(=O)OC)C9=CC=CC=C9)NC(=O)OC,1
1043,unnamed,CNC1=N[N+]2=CCSCC2(C)S1,0
1044,unnamed,NC12CC3CC(CC(C3)C1)C2,0
1045,Legalon SIL,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)OC(=O)CCC(=O)[O-])COC(=O)CCC(=O)[O-])O.COC1=C(C=CC(=C1)[C@H]2[C@@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)OC(=O)CCC(=O)[O-])COC(=O)CCC(=O)[O-])O.[Na+].[Na+].[Na+].[Na+],1
1046,"1,2-Benzisoxazol-3-amine",C1=CC=C2C(=C1)C(=NO2)N,1
1047,Descovy,C[C@H](CN1C=NC2=C(N=CN=C21)N)OC[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)OC3=CC=CC=C3.C1[C@H](O[C@H](S1)CO)N2C=C(C(=NC2=O)N)F,1
1048,unnamed,NC(C(=O)O)C(Cl)CC(=O)O,0
1049,"3,4,5-Trimethoxybenzylamine",COC1=CC(=CC(=C1OC)OC)CN,1
1050,unnamed,O=C(O)c1cc2ccccc2oc1=O,0
1051,Pamapimod,CN1C2=NC(=NC=C2C=C(C1=O)OC3=C(C=C(C=C3)F)F)NC(CCO)CCO,1
1052,Vadadustat,C1=CC(=CC(=C1)Cl)C2=CC(=C(N=C2)C(=O)NCC(=O)O)O,1
1053,2-methanesulfonyl-N-methylaniline,CNC1=CC=CC=C1S(=O)(=O)C,1
1054,unnamed,c1cc(SSc2ccncc2)ccn1,0
1055,Modafinil,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,1
1056,unnamed,OCCC[N+]12CCCN1CCC2,0
1057,Pharmakon1600-01300027,CCC(C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)OC6C[C@@H](C([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)C,1
1058,2-(4-Cyanophenoxy)propanamide,CC(C(=O)N)OC1=CC=C(C=C1)C#N,1
1059,unnamed,O=C(O)c1nc(Cl)c(Cl)nc1O,0
1060,Apilimod mesylate,CC1=CC(=CC=C1)/C=N/NC2=CC(=NC(=N2)OCCC3=CC=CC=N3)N4CCOCC4.CS(=O)(=O)O.CS(=O)(=O)O,1
1061,"Ethyl 2-(1,1-dioxidothiomorpholino)acetate",CCOC(=O)CN1CCS(=O)(=O)CC1,1
1062,N-benzylpyrazine-2-carboxamide,C1=CC=C(C=C1)CNC(=O)C2=NC=CN=C2,1
1063,unnamed,OCC(CO)c1cnnc2ccccc12,0
1064,unnamed,Cc1ccc(C)n1C1CCOC1=O,0
1065,Dabigatran,CN1C2=C(C=C(C=C2)C(=O)N(CCC(=O)O)C3=CC=CC=N3)N=C1CNC4=CC=C(C=C4)C(=N)N,1
1066,unnamed,CCC1(CCC#N)CCC(N)=CC1=O,0
1067,"(5R)-5-amino-5,6,7,8-tetrahydronaphthalen-1-ol",C1C[C@H](C2=C(C1)C(=CC=C2)O)N,1
1068,unnamed,CC(C)CN1CC(C)C(=O)NC1=O,0
1069,unnamed,N#CC1(O)Cc2ccccc2C1,0
1070,Luminol sodium salt,C1=CC2=C(C(=C1)N)C(=O)NNC2=O.[Na],1
1071,unnamed,O=C1N=NC(=O)c2ccccc21,0
1072,unnamed,O=c1cc(O)c2ccc(O)cc2o1,0
1073,"(2~{S},3~{R},4~{R},5~{S},6~{S})-2-(hydroxymethyl)-6-sulfanyl-oxane-3,4,5-triol",C([C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)S)O)O)O)O,1
1074,unnamed,NC(C(=O)O)C1=CCCCCC1,0
1075,"(5S)-5-(3-{3-chloro-5-[(2-chlorophenyl)methoxy]phenyl}-2-oxo[2H-[1,3'-bipyridine]]-5-yl)pyrimidine-2,4(3H,5H)-dione",C1=CC=C(C(=C1)COC2=CC(=CC(=C2)C3=CC(=CN(C3=O)C4=CN=CC=C4)C5=CNC(=O)NC5=O)Cl)Cl,1
1076,unnamed,O=C1NC(O)c2cc(Cl)ccc2O1,0
1077,unnamed,Cc1ccc2c(c1)sc1nncn12,0
1078,unnamed,CC1=Nc2ccccc2N=C(C)C1,0
1079,Voclosporin,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C=C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,1
1080,2-(2-Methoxyethoxy)ethanol,COCCOCCO,1
1081,N-(4-fluorophenyl)-2-pyrrolidin-1-ylacetamide,C1CCN(C1)CC(=O)NC2=CC=C(C=C2)F,1
1082,Progesterone,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,1
1083,unnamed,CC12COP(OC1)OC2,0
1084,unnamed,COc1ccc(C=CC(=O)O)cc1OC,0
1085,Cyproheptadine hydrochloride,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1.Cl,1
1086,unnamed,CC(SC(=N)N)C(=N)N,0
1087,Pirfenidone,CC1=CN(C(=O)C=C1)C2=CC=CC=C2,1
1088,Arbidol,CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CSC3=CC=CC=C3,1
1089,unnamed,CSc1cc(SC)ncn1,0
1090,unnamed,OC(CNc1ccccn1)c1ccccc1,0
1091,unnamed,N=C1NC2=NC(=O)C(=O)N2N1,0
1092,2-Hydroxyphenylacetic acid,C1=CC=C(C(=C1)CC(=O)O)O,1
1093,unnamed,O=C1OC(C(O)CO)C(O)=C1O,0
1094,unnamed,O=S(=O)(O)CS(=O)(=O)O,0
1095,unnamed,O=C(NNC(=S)S)c1ccncc1,0
1096,Estradiol,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,1
1097,unnamed,O=C1CCc2ccccc2O1,0
1098,"(2S,5R,6R)-7-methyl-2,3,4,5,6,7-hexahydro-1H-2,6-methanoazocino[5,4-b]indol-5-ol",CN1C2=CC=CC=C2C3=C1[C@H]4C[C@@H](C3)NC[C@@H]4O,1
1099,"(1R,4S,5'S,6R,6'R,8R,10Z,12S,13S,14Z,20R,21R,24S)-6'-[(2S)-butan-2-yl]-21,24-dihydroxy-12-[(2R,4S,5S,6S)-5-[(2S,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-5',11,13,22-tetramethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one",CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(\\[C@H]([C@H](/C=C\\C=C4CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)/C)C,1
1100,Midazolam,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,1
1101,n-Oleoylethanolamine,CCCCCCCC/C=C\\CCCCCCCC(=O)NCCO,1
1102,unnamed,O=C(O)C12CCCC(CCC1)C2,0
1103,CID 23679441,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-].[Na+],1
1104,Prednisolone,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,1
1105,"(3-methyl-2,4-dioxo-3,4-dihydroquinazolin-1(2H)-yl)acetic acid",CN1C(=O)C2=CC=CC=C2N(C1=O)CC(=O)O,1
1106,L-gamma-glutamyl-L-cysteinate(1-),C(CC(=O)N[C@@H](CS)C(=O)[O-])[C@@H](C(=O)[O-])[NH3+],1
1107,N-[(4-cyanophenyl)methyl]morpholine-4-carboxamide,C1COCCN1C(=O)NCC2=CC=C(C=C2)C#N,1
1108,Seleno-L-methionine,C[Se]CC[C@@H](C(=O)[O-])[NH3+],1
1109,N-(4-hydroxyphenyl)-1-methyl-1H-pyrazole-4-carboxamide,CN1C=C(C=N1)C(=O)NC2=CC=C(C=C2)O,1
1110,"S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] (2S)-2-[4-(2-methylpropyl)phenyl]propanethioate",C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O)O)O,1
1111,unnamed,COC=C=CC(C)(C)OC,0
1112,"[(1S,4R,6S,7E,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-18-yl] 4-fluoro-1,3-dihydroisoindole-2-carboxylate",CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]3C[C@H](CN3C1=O)OC(=O)N4CC5=C(C4)C(=CC=C5)F)C(=O)NS(=O)(=O)C6CC6,1
1113,4'-C-Azido-2'-deoxy-2'-fluoro-b-D-arabinocytidine,C1=CN(C(=O)N=C1N)C2C(C(C(O2)(CO)N=[N+]=[N-])O)F,1
1114,Aminoimidazole carboxamide ribonucleotide,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)N)C(=O)N,1
1115,unnamed,Nc1cnn2nnnc2c1Cl,0
1116,unnamed,c1cc2n(n1)CCN2,0
1117,7-Methyl-guanosine-5'-triphosphate,CN1C=[N+](C2=C1C(=O)NC(=N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,1
1118,unnamed,Cc1ccc2oc(=O)ccc2c1,0
1119,unnamed,O=C1NC(O)c2cc(CO)ccc2O1,0
1120,Fingolimod,CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N,1
1121,"Adenosine 3',5'-bismonophosphate(4-)",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])OP(=O)([O-])[O-])O)N,1
1122,unnamed,CN(C)Cc1nc(O)nc(O)c1O,0
1123,unnamed,NCCCCCC(=O)O,0
1124,Indomethacin,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,1
1125,unnamed,c1cc(C2N3CCCN2CC3)ccn1,0
1126,unnamed,NC(=O)C1C(=O)Oc2cccnc21,0
1127,Regadenoson,CNC(=O)C1=CN(N=C1)C2=NC(=C3C(=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N,1
1128,unnamed,Sc1ncnc2[nH]cnc12,0
1129,1-[4-(2-Fluorophenyl)sulfonylpiperazin-1-yl]ethanone,CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=CC=C2F,1
1130,unnamed,Nc1[nH][nH]c(=O)c1N=O,0
1131,unnamed,C=C1OC(OC)CC(N)C1O,0
1132,(S)-3-hydroxybutanoyl-CoA(4-),C[C@@H](CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)O,1
1133,2-Amino-6-chlorobenzothiazole,C1=CC2=C(C=C1Cl)SC(=N2)N,1
1134,unnamed,Cc1ccccc1SSc1ccccc1C,0
1135,6-(Ethylamino)pyridine-3-carbonitrile,CCNC1=NC=C(C=C1)C#N,1
1136,N-[(1R)-2-(2-ethyl-6-methylanilino)-2-oxo-1-pyridin-3-ylethyl]-N-(6-propan-2-ylpyridin-3-yl)propanamide,CCC1=CC=CC(=C1NC(=O)[C@@H](C2=CN=CC=C2)N(C3=CN=C(C=C3)C(C)C)C(=O)CC)C,1
1137,unnamed,O=NN(CCCl)C(=O)NCCCl,0
1138,unnamed,Cc1nsc(=NC(=S)N(C)C)n1C,0
1139,unnamed,Cc1c(-c2cnccn2)ssc1=S,0
1140,unnamed,Cc1nc2c(O)ncnc2o1,0
1141,unnamed,c1ccc(C2SCC3COCN32)cc1,0
1142,unnamed,CSc1nc2c(S)nc(S)nc2s1,0
1143,unnamed,CNC(C)C(N)c1ccccc1.Cl,0
1144,1-Methylnicotinamide,C[N+]1=CC=CC(=C1)C(=O)N,1
1145,unnamed,CC1NCc2c(S)ncnc21,0
1146,N-[2-(5-fluoro-1H-indol-3-yl)ethyl]acetamide,CC(=O)NCCC1=CNC2=C1C=C(C=C2)F,1
1147,unnamed,COc1cc2ccc(=O)oc2cc1O,0
1148,unnamed,OC1=c2ccccc2=C1O,0
1149,Thymidine 5'-(hydrogen phosphate),CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)[O-])O,1
1150,unnamed,CC(C)(C)OC(=O)NC1CCCC1O,0
1151,Maraviroc,CC1=NN=C(N1C2C[C@H]3CC[C@@H](C2)N3CC[C@@H](C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C,1
1152,unnamed,Cc1[nH][nH]c(=N)c1C#N,0
1153,"(2S,5R,6R)-6-[[(2S)-2-[(4-ethyl-2,3-dioxo-piperazine-1-carbonyl)amino]-2-phenyl-propanoyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; (2S,3S,5R)-3-methyl-4,4,7-trioxo-3-(triazol-1-ylmethyl)-4$l^{6}-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",CCN1CCN(C(=O)C1=O)C(=O)N[C@@](C)(C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O.C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3,1
1154,"1h-Benzimidazole-1-propanamide, 2-methyl-",CC1=NC2=CC=CC=C2N1CCC(=O)N,1
1155,2-[(1H-benzimidazol-2-ylamino)methyl]phenol,C1=CC=C(C(=C1)CNC2=NC3=CC=CC=C3N2)O,1
1156,Cetylpyridinium chloride,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],1
1157,Citric acid,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1
1158,Abivertinib maleate,CN1CCN(CC1)C2=C(C=C(C=C2)NC3=NC4=C(C=CN4)C(=N3)OC5=CC=CC(=C5)NC(=O)C=C)F.C(=C\\C(=O)O)\\C(=O)O.O.O,1
1159,[3H]dehydroepiandrosterone sulfate,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)OS(=O)(=O)[O-])C,1
1160,unnamed,ON=C1CCCCC1=Cc1ccccc1,0
1161,"7-[[(2Z)-2-ethoxyimino-2-[5-(phosphonoamino)-1,2,4-thiadiazol-3-yl]acetyl]amino]-3-[[4-(1-methylpyridin-1-ium-4-yl)-1,3-thiazol-2-yl]sulfanyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",CCO/N=C(/C1=NSC(=N1)NP(=O)(O)O)\\C(=O)NC2C3N(C2=O)C(=C(CS3)SC4=NC(=CS4)C5=CC=[N+](C=C5)C)C(=O)O,1
1162,Glutamine,C(CC(=O)N)[C@@H](C(=O)O)N,1
1163,Alisporivir,CC[C@H]1C(=O)N([C@@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)C(C)C)CC)C)C,1
1164,Thymine,CC1=CNC(=O)NC1=O,1
1165,Cbz-Thr(tBu)-Leu-Ala(((S)-2-oxopyrrolidin-3-yl))-ol,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)CO)NC(=O)OCC2=CC=CC=C2)OC(C)(C)C,1
1166,N-[4-(2-pyrimidinyloxy)phenyl]acetamide,CC(=O)NC1=CC=C(C=C1)OC2=NC=CC=N2,1
1167,Enzalutamide,CC1(C(=O)N(C(=S)N1C2=CC(=C(C=C2)C(=O)NC)F)C3=CC(=C(C=C3)C#N)C(F)(F)F)C,1
1168,unnamed,Sc1ncnc2c1ccc1[nH]cnc12,0
1169,unnamed,CN(C)C(C(N)=O)c1ccccc1,0
1170,"(2S,3R)-3-[(2-aminopyridin-4-yl)methyl]-1-[[(1R)-1-cyclooctylethyl]carbamoyl]-4-oxoazetidine-2-carboxylic acid",C[C@H](C1CCCCCCC1)NC(=O)N2[C@@H]([C@H](C2=O)CC3=CC(=NC=C3)N)C(=O)O,1
1171,unnamed,C1CN2CN1CN1CCN(C1)C2,0
1172,unnamed,CC1OC(=O)N2CCC=CC12,0
1173,unnamed,CN(C)CC1(C)Cc2sccc2C1=O,0
1174,unnamed,Cc1ccc(NC=O)cc1F,0
1175,unnamed,Cc1nn2c(C(=O)O)nnc2s1,0
1176,Isoprinosine,C[C@H](CN(C)C)O.C[C@H](CN(C)C)O.C[C@H](CN(C)C)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,1
1177,unnamed,S=c1[nH]ccs1,0
1178,unnamed,O=C1CSCN1N1CSCC1=O,0
1179,unnamed,CC1=CC(=O)Nc2cncnc2N1,0
1180,unnamed,CC(CO)NNC(C)CO,0
1181,unnamed,C1Cc2nnnn2C1,0
1182,Triglyme,COCCOCCOCCOC,1
1183,unnamed,NC(CSC=CC(=O)O)C(=O)O,0
1184,Potassium canrenoate,C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(CCC(=O)[O-])O)C.[K+],1
1185,Rofecoxib,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,1
1186,unnamed,C1CN2CCO[SiH](O1)OCC2,0
1187,1-[4-[(3-Chlorophenyl)methyl]piperazin-1-yl]ethanone,CC(=O)N1CCN(CC1)CC2=CC(=CC=C2)Cl,1
1188,Camostat mesylate,CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N.CS(=O)(=O)O,1
1189,cytidine monophosphate N-acetylneuraminic acid,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O,1
1190,unnamed,Oc1ccc(CCl)c2cccnc12,0
1191,unnamed,COC(=O)C1CCCN1,0
1192,4-Methylzymosterol intermediate 2,C[C@@H]1[C@H]2CCC3=C([C@]2(CCC1=O)C)CC[C@]4([C@@H]3CC[C@@H]4[C@H](C)CCC=C(C)C)C,1
1193,CID 68746916,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)(O)O)O)C)O)F)C.[Na].[Na],1
1194,unnamed,NNC(=O)c1ccncc1,0
1195,1-Acetyl-4-[(4-chlorophenyl)sulfonyl]piperazine,CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)Cl,1
1196,4-Methoxybenzoic acid,COC1=CC=C(C=C1)C(=O)O,1
1197,"2-[3-(3,5-dichlorophenyl)-2-oxo[2H-[1,3'-bipyridine]]-5-yl]benzonitrile",C1=CC=C(C(=C1)C#N)C2=CN(C(=O)C(=C2)C3=CC(=CC(=C3)Cl)Cl)C4=CN=CC=C4,1
1198,{[(2S)-1-oxo-1-(2-oxoimidazolidin-1-yl)propan-2-yl]sulfanyl}acetic acid,C[C@@H](C(=O)N1CCNC1=O)SCC(=O)O,1
1199,unnamed,CC(C)CC(C#N)C(=O)O,0
1200,Bromocresol green,CC1=C(C(=C(C=C1C2(C3=CC=CC=C3S(=O)(=O)O2)C4=CC(=C(C(=C4C)Br)O)Br)Br)O)Br,1
1201,"7-fluoro-N,2-dimethylquinoline-3-carboxamide",CC1=C(C=C2C=CC(=CC2=N1)F)C(=O)NC,1
1202,3-Mercaptopyruvate,C(C(=O)C(=O)[O-])S,1
1203,4-(Trimethylammonio)butanoate,C[N+](C)(C)CCCC(=O)[O-],1
1204,unnamed,CNCCS(=O)(=O)O,0
1205,Nintedanib,CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N=C(C3=CC=CC=C3)C4=C(NC5=C4C=CC(=C5)C(=O)OC)O,1
1206,Ascorbic acid,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,1
1207,unnamed,CC(C)=C1C2CCC1C1CSCC21,0
1208,Sevoflurane,C(OC(C(F)(F)F)C(F)(F)F)F,1
1209,unnamed,NNc1cnnc(O)c1Cl,0
1210,unnamed,Nc1ncnc(N)c1N=O,0
1211,Estriol,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O,1
1212,Chloroquine phosphate,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O,1
1213,unnamed,CSc1ccc(C=NC(=N)SN)cc1C,0
1214,SARS-CoV MPro-IN-1,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC(=CC=C2)F)NC(=O)C3=CC4=CC=CC=C4N3,1
1215,unnamed,CCOC(=O)c1cncc(C#N)c1,0
1216,"1-Benzimidazoleacetamide,N-methyl-(6CI)",CNC(=O)CN1C=NC2=CC=CC=C21,1
1217,unnamed,CC1=NOC(=O)C12CC2,0
1218,"Adrafinil, (R)-",C1=CC=C(C=C1)C(C2=CC=CC=C2)[S@](=O)CC(=O)NO,1
1219,"4-Acetyl-3-Ethyl-N,5-Dimethyl-1h-Pyrrole-2-Carboxamide",CCC1=C(NC(=C1C(=O)C)C)C(=O)NC,1
1220,unnamed,C=CCOc1c(C)cc(C#N)cc1C,0
1221,acetoacetyl-CoA(4-),CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
1222,Inosine,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,1
1223,unnamed,OCc1nc(O)cc(O)n1,0
1224,unnamed,O=C(O)CSCCOCCSCC(=O)O,0
1225,Chlorpromazine,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,1
1226,unnamed,O=C1CCC(=O)N1Sc1ccccc1,0
1227,Dihydrocodehydrogenase II,C1C=CN(C=C1C(=O)N)[C@@H]2[C@H]([C@H]([C@@H](O2)COP(=O)(O)OP(=O)(O)OC[C@H]3[C@@H]([C@@H]([C@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1
1228,unnamed,CC=CC(C#N)O[Si](C)(C)C,0
1229,unnamed,c1ccc2c(c1)NC1CCN2C1,0
1230,unnamed,O=[N+]([O-])O,0
1231,Quinolin-3-ylmethanamine,C1=CC=C2C(=C1)C=C(C=N2)CN,1
1232,unnamed,C1CSCCSCCCSCCSCCCSCCSC1,0
1233,"2-(1,2-Benzisoxazol-3-yl)acetic acid",C1=CC=C2C(=C1)C(=NO2)CC(=O)O,1
1234,Dalcetrapib,CCC(CC)CC1(CCCCC1)C(=O)NC2=CC=CC=C2SC(=O)C(C)C,1
1235,Spermidine(3+),C(CC[NH2+]CCC[NH3+])C[NH3+],1
1236,Oxanilic acid,C1=CC=C(C=C1)NC(=O)C(=O)O,1
1237,Apabetalone,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2,1
1238,Elsulfavirine,CCC(=O)NS(=O)(=O)C1=CC(=C(C=C1)NC(=O)CC2=C(C(=C(C=C2)Br)OC3=CC(=CC(=C3)C#N)Cl)F)Cl,1
1239,unnamed,O=C1CSC(=O)N1c1ccccc1,0
1240,3-Ketostearoyl-coenzyme A,CCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,1
1241,Posaconazole,CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,1
1242,Retinol,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C,1
1243,Stachyose,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)O[C@]4([C@H]([C@@H]([C@H](O4)CO)O)O)CO)O)O)O)O)O)O)O)O)O)O,1
1244,unnamed,C1CCC2(CC1)CCCN2,0
1245,3-hydroxypropanoyl-CoA(4-),CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CCO)O,1
1246,D-erythrose 4-phosphate(2-),C([C@H]([C@H](C=O)O)O)OP(=O)([O-])[O-],1
1247,unnamed,CNC(=NC(=S)N(C)C)N(C)C,0
